Visibility,Traits ID,Genus,Species,Invasive To Political Region1,Morphospecies,Contributor,Latitude,Longitude,Caste,N,Head width across eyes (mm),Head length (mm),Clypeus length (mm),Mandible length (mm),Hind femur length (mm),Scape length (mm),Weber's length (mm),Pronotum width (mm),Inter-ocular width (mm),Max eye width (mm),Whole body length (mm),Sculpturing,Pilosity (#),Number of Spines (#),Dominant colour head (Fig. 16),Dominant colour mesosoma (Fig. 16),Dominant colour gaster (Fig. 16),Polymorphism,Queen number,Worker number (#),Colony type,Colony founding,Nest Site,Activity,Diet,Notes,Political Region1,Continent,username,Date Of Upload,Batch,Batch Name
Public,Sagata_noyear_traits_414,Iridomyrmex,splendens,Native*,FALSE,"Sagata, Katayo",-26.56063,153.08411,Worker,1,0.72,0.74,0.18,0.36,0.84,0.62,1.02,,,0.16,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_415,Iridomyrmex,suchieri,Native*,FALSE,"Sagata, Katayo",-37.91671,145.32594,Worker,1,0.74,0.78,0.22,0.34,0.88,0.74,0.98,,,0.18,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_416,Iridomyrmex,suchieri,Native*,FALSE,"Sagata, Katayo",-37.91671,145.32594,Worker,1,0.76,0.8,0.24,0.42,0.94,0.72,1,,,0.18,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_417,Iridomyrmex,suchieri,Native*,FALSE,"Sagata, Katayo",-37.91671,145.32594,Worker,1,0.72,0.8,0.2,0.4,0.88,0.68,0.94,,,0.18,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_418,Iridomyrmex,suchieri,Native*,FALSE,"Sagata, Katayo",-37.91671,145.32594,Worker,1,0.8,0.9,0.2,0.4,0.94,0.78,1.04,,,0.18,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_419,Iridomyrmex,suchieri,Native*,FALSE,"Sagata, Katayo",-37.91671,145.32594,Worker,1,0.7,0.8,0.2,0.42,0.8,0.68,0.94,,,0.16,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_420,Iridomyrmex,suchieri,Native*,FALSE,"Sagata, Katayo",-37.25028,149.25166,Worker,1,0.8,0.9,0.22,0.42,1.06,0.64,1.08,,,0.18,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_421,Iridomyrmex,suchieri,Native*,FALSE,"Sagata, Katayo",-37.25028,149.25166,Worker,1,0.82,0.9,0.24,0.44,0.9,0.8,1.08,,,0.18,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_422,Iridomyrmex,suchieri,Native*,FALSE,"Sagata, Katayo",-37.25028,149.25166,Worker,1,0.8,0.8,0.2,0.4,0.9,0.8,1,,,0.18,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_423,Iridomyrmex,suchieri,Native*,FALSE,"Sagata, Katayo",-37.25028,149.25166,Worker,1,0.8,0.9,0.2,0.4,1.02,0.8,1.1,,,0.16,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_424,Iridomyrmex,suchieri,Native*,FALSE,"Sagata, Katayo",-33.41421,140.85819,Worker,1,0.7,0.8,0.2,0.34,0.8,0.7,1.04,,,0.16,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_425,Iridomyrmex,suchieri,Native*,FALSE,"Sagata, Katayo",-30.33731,134.39955,Worker,1,0.7,0.78,0.2,0.4,0.8,0.62,0.94,,,0.16,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_426,Iridomyrmex,suchieri,Native*,FALSE,"Sagata, Katayo",-30.33731,134.39955,Worker,1,0.76,0.8,0.22,0.4,0.92,0.68,1.04,,,0.16,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_427,Iridomyrmex,suchieri,Native*,FALSE,"Sagata, Katayo",-30.33731,134.39955,Worker,1,0.86,0.8,0.24,0.36,0.94,0.74,1.04,,,0.18,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_428,Iridomyrmex,suchieri,Native*,FALSE,"Sagata, Katayo",-30.33731,134.39955,Worker,1,0.68,0.78,0.2,0.38,0.9,0.76,0.9,,,0.18,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_429,Iridomyrmex,suchieri,Native*,FALSE,"Sagata, Katayo",-20.73333,139.48333,Worker,1,0.76,0.86,0.24,0.38,0.96,0.74,1.04,,,0.16,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_430,Iridomyrmex,suchieri,Native*,FALSE,"Sagata, Katayo",-20.73333,139.48333,Worker,1,0.78,0.86,0.22,0.42,0.94,0.7,1.02,,,0.16,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_431,Iridomyrmex,suchieri,Native*,FALSE,"Sagata, Katayo",-20.73333,139.48333,Worker,1,0.74,0.8,0.2,0.38,0.94,0.76,1.08,,,0.16,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_432,Iridomyrmex,suchieri,Native*,FALSE,"Sagata, Katayo",-20.73333,139.48333,Worker,1,0.74,0.78,0.22,0.44,0.9,0.72,0.98,,,0.16,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_433,Iridomyrmex,suchieri,Native*,FALSE,"Sagata, Katayo",-20.73333,139.48333,Worker,1,0.74,0.86,0.24,0.38,0.86,0.78,1.08,,,0.16,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_434,Iridomyrmex,suchieri,Native*,FALSE,"Sagata, Katayo",-20.73333,139.48333,Worker,1,0.78,0.84,0.22,0.42,0.9,0.82,1.1,,,0.18,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_435,Iridomyrmex,suchieri,Native*,FALSE,"Sagata, Katayo",-19.45,146.4,Worker,1,0.72,0.82,0.22,0.38,0.92,0.76,1.1,,,0.18,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_436,Iridomyrmex,suchieri,Native*,FALSE,"Sagata, Katayo",-19.45,146.4,Worker,1,0.78,0.82,0.2,0.38,0.92,0.76,1.06,,,0.16,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_437,Iridomyrmex,suchieri,Native*,FALSE,"Sagata, Katayo",-19.45,146.4,Worker,1,0.78,0.8,0.22,0.4,1.1,0.78,1.06,,,0.18,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_438,Iridomyrmex,suchieri,Native*,FALSE,"Sagata, Katayo",-19.45,146.4,Worker,1,0.74,0.84,0.2,0.42,0.98,0.76,1.08,,,0.18,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_439,Iridomyrmex,suchieri,Native*,FALSE,"Sagata, Katayo",-19.45,146.4,Worker,1,0.76,0.82,0.22,0.42,1,0.78,1,,,0.16,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_440,Iridomyrmex,suchieri,Native*,FALSE,"Sagata, Katayo",-19.45,146.4,Worker,1,0.78,0.86,0.22,0.42,1,0.76,1,,,0.18,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_441,Iridomyrmex,suchieri,Native*,FALSE,"Sagata, Katayo",-19.45,146.4,Worker,1,0.78,0.82,0.2,0.38,0.94,0.8,1.1,,,0.16,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_442,Iridomyrmex,suchieri,Native*,FALSE,"Sagata, Katayo",-19.45,146.4,Worker,1,0.74,0.84,0.22,0.44,0.9,0.74,1.06,,,0.18,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_443,Iridomyrmex,suchieri,Native*,FALSE,"Sagata, Katayo",-19.45,146.4,Worker,1,0.78,0.82,0.22,0.4,0.88,0.8,1.08,,,0.18,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_444,Iridomyrmex,suchieri,Native*,FALSE,"Sagata, Katayo",-19.45,146.4,Worker,1,0.7,0.8,0.22,0.4,0.8,0.7,1,,,0.16,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_445,Iridomyrmex,suchieri,Native*,FALSE,"Sagata, Katayo",-19.45,146.4,Worker,1,0.8,0.84,0.2,0.42,0.9,0.8,1.04,,,0.18,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_446,Iridomyrmex,suchieri,Native*,FALSE,"Sagata, Katayo",-19.16528,132.21028,Worker,1,0.76,0.86,0.22,0.34,0.9,0.72,1.04,,,0.16,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_447,Iridomyrmex,suchieri,Native*,FALSE,"Sagata, Katayo",-19.16528,132.21028,Worker,1,0.78,0.82,0.22,0.4,0.9,0.76,1.04,,,0.18,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_448,Iridomyrmex,suchieri,Native*,FALSE,"Sagata, Katayo",-19.16528,132.21028,Worker,1,0.74,0.82,0.22,0.36,0.96,0.76,0.98,,,0.16,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_449,Iridomyrmex,suchieri,Native*,FALSE,"Sagata, Katayo",-19.16528,132.21028,Worker,1,0.78,0.82,0.24,0.38,0.9,0.74,1.02,,,0.18,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_450,Iridomyrmex,suchieri,Native*,FALSE,"Sagata, Katayo",-19.16528,132.21028,Worker,1,0.76,0.84,0.24,0.42,0.9,0.7,1.02,,,0.16,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_451,Iridomyrmex,suchieri,Native*,FALSE,"Sagata, Katayo",-19.16528,132.21028,Worker,1,0.74,0.82,0.22,0.44,0.88,0.74,1.04,,,0.16,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_452,Iridomyrmex,suchieri,Native*,FALSE,"Sagata, Katayo",-17.65689,128.41114,Worker,1,0.8,0.82,0.24,0.42,1.08,0.8,1.16,,,0.18,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_453,Iridomyrmex,suchieri,Native*,FALSE,"Sagata, Katayo",-17.65689,128.41114,Worker,1,0.8,0.88,0.2,0.4,1,0.8,1.04,,,0.18,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_454,Iridomyrmex,suchieri,Native*,FALSE,"Sagata, Katayo",-17.65689,128.41114,Worker,1,0.78,0.84,0.22,0.42,0.9,0.68,1.06,,,0.16,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_455,Iridomyrmex,suchieri,Native*,FALSE,"Sagata, Katayo",-17.65689,128.41114,Worker,1,0.78,0.9,0.2,0.38,0.98,0.8,1.02,,,0.16,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_456,Iridomyrmex,suchieri,Native*,FALSE,"Sagata, Katayo",-17.65689,128.41114,Worker,1,0.8,0.88,0.2,0.38,1,0.8,1.06,,,0.16,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_457,Iridomyrmex,suchieri,Native*,FALSE,"Sagata, Katayo",-15.83785,127.41033,Worker,1,0.8,0.9,0.2,0.44,1.06,0.84,1.1,,,0.18,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_458,Iridomyrmex,suchieroides,Native*,FALSE,"Sagata, Katayo",-34.60616,142.22401,Worker,1,0.7,0.76,0.22,0.36,0.84,0.68,1.1,,,0.16,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_459,Iridomyrmex,suchieroides,Native*,FALSE,"Sagata, Katayo",-34.60616,142.22401,Worker,1,0.7,0.8,0.2,0.36,0.84,0.68,1.1,,,0.16,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_460,Iridomyrmex,suchieroides,Native*,FALSE,"Sagata, Katayo",-34.60616,142.22401,Worker,1,0.72,0.8,0.18,0.34,0.8,0.7,1.1,,,0.16,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_461,Iridomyrmex,suchieroides,Native*,FALSE,"Sagata, Katayo",-34.60616,142.22401,Worker,1,0.74,0.8,0.22,0.36,0.8,0.7,1.14,,,0.16,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_462,Iridomyrmex,suchieroides,Native*,FALSE,"Sagata, Katayo",-34.03256,140.60097,Worker,1,0.68,0.72,0.18,0.34,0.8,0.62,1.02,,,0.16,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_463,Iridomyrmex,suchieroides,Native*,FALSE,"Sagata, Katayo",-34.03256,140.60097,Worker,1,0.66,0.76,0.2,0.34,0.76,0.68,1.06,,,0.16,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_464,Iridomyrmex,suchieroides,Native*,FALSE,"Sagata, Katayo",-34.03256,140.60097,Worker,1,0.66,0.78,0.2,0.34,0.76,0.6,0.98,,,0.16,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_465,Iridomyrmex,suchieroides,Native*,FALSE,"Sagata, Katayo",-34.03256,140.60097,Worker,1,0.64,0.78,0.18,0.32,0.8,0.66,1.02,,,0.16,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_466,Iridomyrmex,suchieroides,Native*,FALSE,"Sagata, Katayo",-34.03256,140.60097,Worker,1,0.64,0.74,0.18,0.32,0.78,0.72,1.04,,,0.16,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_467,Iridomyrmex,suchieroides,Native*,FALSE,"Sagata, Katayo",-31.28772,148.99528,Worker,1,0.72,0.8,0.2,0.38,0.84,0.7,1.1,,,0.16,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_468,Iridomyrmex,suchieroides,Native*,FALSE,"Sagata, Katayo",-31.28772,148.99528,Worker,1,0.7,0.8,0.22,0.36,0.84,0.72,1.14,,,0.16,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_469,Iridomyrmex,suchieroides,Native*,FALSE,"Sagata, Katayo",-31.28772,148.99528,Worker,1,0.7,0.8,0.2,0.36,0.86,0.68,1,,,0.16,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_470,Iridomyrmex,suchieroides,Native*,FALSE,"Sagata, Katayo",-31.28772,148.99528,Worker,1,0.7,0.8,0.2,0.36,0.86,0.68,1.1,,,0.16,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_471,Iridomyrmex,suchieroides,Native*,FALSE,"Sagata, Katayo",-31.28772,148.99528,Worker,1,0.7,0.8,0.2,0.34,0.84,0.7,1.06,,,0.16,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_472,Iridomyrmex,suchieroides,Native*,FALSE,"Sagata, Katayo",-29.21667,122.31667,Worker,1,0.64,0.74,0.18,0.32,0.82,0.6,0.98,,,0.16,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_473,Iridomyrmex,suchieroides,Native*,FALSE,"Sagata, Katayo",-29.21667,122.31667,Worker,1,0.66,0.74,0.2,0.32,0.76,0.66,1,,,0.16,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_474,Iridomyrmex,suchieroides,Native*,FALSE,"Sagata, Katayo",-29.21667,122.31667,Worker,1,0.64,0.74,0.2,0.34,0.8,0.64,1.04,,,0.16,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_475,Iridomyrmex,suchieroides,Native*,FALSE,"Sagata, Katayo",-29.21667,122.31667,Worker,1,0.66,0.74,0.18,0.32,0.78,0.6,1,,,0.16,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_476,Iridomyrmex,suchieroides,Native*,FALSE,"Sagata, Katayo",-29.21667,122.31667,Worker,1,0.64,0.74,0.2,0.32,0.78,0.64,1,,,0.16,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_477,Iridomyrmex,suchieroides,Native*,FALSE,"Sagata, Katayo",-21.3,131.8,Worker,1,0.64,0.71,0.11,0.26,0.82,0.49,1.06,,,0.14,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_478,Iridomyrmex,suchieroides,Native*,FALSE,"Sagata, Katayo",-21.3,131.8,Worker,1,0.67,0.76,0.15,0.4,0.82,0.54,1.06,,,0.14,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_479,Iridomyrmex,suchieroides,Native*,FALSE,"Sagata, Katayo",-21.3,131.8,Worker,1,0.72,0.79,0.16,0.3,0.74,0.67,1.01,,,0.13,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_480,Iridomyrmex,suchieroides,Native*,FALSE,"Sagata, Katayo",-21.3,131.8,Worker,1,0.77,0.82,0.19,0.34,0.77,0.61,1.09,,,0.16,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_481,Iridomyrmex,suchieroides,Native*,FALSE,"Sagata, Katayo",-19.45,146.4,Worker,1,0.74,0.82,0.22,0.36,0.86,0.76,1.12,,,0.16,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_482,Iridomyrmex,suchieroides,Native*,FALSE,"Sagata, Katayo",-19.45,146.4,Worker,1,0.76,0.88,0.24,0.3,0.84,0.76,1.16,,,0.16,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_483,Iridomyrmex,suchieroides,Native*,FALSE,"Sagata, Katayo",-19.45,146.4,Worker,1,0.76,0.88,0.24,0.38,0.84,0.74,1.12,,,0.16,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_484,Iridomyrmex,suchieroides,Native*,FALSE,"Sagata, Katayo",-19.45,146.4,Worker,1,0.72,0.84,0.2,0.36,0.84,0.74,1.12,,,0.16,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_485,Iridomyrmex,suchieroides,Native*,FALSE,"Sagata, Katayo",-19.45,146.4,Worker,1,0.72,0.8,0.2,0.38,0.86,0.68,1.14,,,0.16,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_486,Iridomyrmex,viridiaeneus,Native*,FALSE,"Sagata, Katayo",-34.27034722,141.5122056,Worker,1,2.06,1.5,0.55,0.96,,1.92,3.39,,,0.29,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_487,Iridomyrmex,viridiaeneus,Native*,FALSE,"Sagata, Katayo",-34.27034722,141.5122056,Worker,1,2.04,1.5,0.57,0.92,3.39,1.89,2.7,,,0.27,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_488,Iridomyrmex,viridiaeneus,Native*,FALSE,"Sagata, Katayo",-34.27034722,141.5122056,Worker,1,2.01,1.62,0.58,0.91,2.97,1.83,2.89,,,0.25,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_489,Iridomyrmex,viridiaeneus,Native*,FALSE,"Sagata, Katayo",-34.27034722,141.5122056,Worker,1,2.05,1.76,0.57,0.97,2.8,1.9,3.23,,,2.86,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_490,Iridomyrmex,viridiaeneus,Native*,FALSE,"Sagata, Katayo",-34.27034722,141.5122056,Worker,1,2.11,1.64,0.54,0.98,3.05,1.87,2.87,,,0.28,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_491,Iridomyrmex,viridiaeneus,Native*,FALSE,"Sagata, Katayo",-31.80002,141.28337,Worker,1,1.88,1.96,0.54,0.94,3.1,1.7,3,,,0.28,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_492,Iridomyrmex,viridiaeneus,Native*,FALSE,"Sagata, Katayo",-31.80002,141.28337,Worker,1,2,2,0.56,1,3.14,1.74,3,,,0.3,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_493,Iridomyrmex,viridiaeneus,Native*,FALSE,"Sagata, Katayo",-31.80002,141.28337,Worker,1,1.96,1.94,0.56,0.94,3.06,1.76,2.9,,,0.28,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_494,Iridomyrmex,viridiaeneus,Native*,FALSE,"Sagata, Katayo",-31.80002,141.28337,Worker,1,1.92,1.92,0.5,0.94,3.1,1.72,2.98,,,0.28,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_495,Iridomyrmex,viridiaeneus,Native*,FALSE,"Sagata, Katayo",-30.18333,145.1,Worker,1,2,1.98,0.5,1.02,3.22,1.74,3,,,0.28,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_496,Iridomyrmex,viridiaeneus,Native*,FALSE,"Sagata, Katayo",-29.24209,137.90692,Worker,1,1.78,1.8,0.46,1.02,3.02,1.64,2.76,,,0.28,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_497,Iridomyrmex,viridiaeneus,Native*,FALSE,"Sagata, Katayo",-29.24209,137.90692,Worker,1,1.8,1.84,0.5,0.94,2.92,1.72,2.76,,,0.28,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_498,Iridomyrmex,viridiaeneus,Native*,FALSE,"Sagata, Katayo",-29.24209,137.90692,Worker,1,1.8,1.84,0.5,0.9,2.92,1.76,2.8,,,0.28,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_499,Iridomyrmex,viridiaeneus,Native*,FALSE,"Sagata, Katayo",-29.24209,137.90692,Worker,1,1.74,1.8,0.4,0.9,2.8,1.62,2.56,,,0.28,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_500,Iridomyrmex,viridiaeneus,Native*,FALSE,"Sagata, Katayo",-29.24209,137.90692,Worker,1,1.76,1.8,0.4,0.96,2.74,1.72,2.8,,,0.28,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_501,Iridomyrmex,viridiaeneus,Native*,FALSE,"Sagata, Katayo",-28.78333,145.68333,Worker,1,2.2,2,0.5,1.1,3.24,1.86,3.3,,,0.3,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_502,Iridomyrmex,viridiaeneus,Native*,FALSE,"Sagata, Katayo",-28.78333,145.68333,Worker,1,2.2,2.12,0.5,1.14,3.3,1.92,3.26,,,0.3,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_503,Iridomyrmex,viridiaeneus,Native*,FALSE,"Sagata, Katayo",-26.28333,136.08333,Worker,1,1.46,1.5,0.36,0.82,2.46,1.48,2.3,,,0.24,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_504,Iridomyrmex,viridiaeneus,Native*,FALSE,"Sagata, Katayo",-26.28333,136.08333,Worker,1,1.84,1.88,0.4,0.86,3.12,1.8,2.8,,,0.28,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_505,Iridomyrmex,viridiaeneus,Native*,FALSE,"Sagata, Katayo",-26.28333,136.08333,Worker,1,2.32,2.02,0.6,1.04,3.24,1.86,3.3,,,0.28,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_506,Iridomyrmex,viridiaeneus,Native*,FALSE,"Sagata, Katayo",-23.67184,133.88624,Worker,1,1.8,1.96,0.5,1.02,3.2,1.8,3.06,,,0.28,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
Public,Sagata_noyear_traits_507,Iridomyrmex,viridiaeneus,Native*,FALSE,"Sagata, Katayo",-23.67184,133.88624,Worker,1,1.88,1.94,0.5,1.04,3.22,1.76,3,,,0.26,,,,,,,,,,,,,,,,,,,bgrossman,23.02.17,140,Traits_3_February_2017
